"ENROLLMENT ID","ADDRESS LINE 1","ADDRESS LINE 2","CITY","STATE","ZIP CODE","PRACTICE LOCATION TYPE","LOCATION OTHER TYPE TEXT"
O20070517000118,155 5TH STREET NE,,BARBERTON,OH,442033332,,
O20070517000118,161 N FORGE ST,,AKRON,OH,443041468,,
O20070517000118,1700 BOETTLER RD,,UNIONTOWN,OH,446857792,,
O20070517000118,1700 BOETTLER RD,STE 200,UNIONTOWN,OH,446857794,,
O20070517000118,1825 FRANKS PKWY,,UNIONTOWN,OH,446856249,,
O20070517000118,1835 FRANKS PKWY,,UNIONTOWN,OH,446856249,,
O20070517000118,1860 STATE RD,STE B,CUYAHOGA FALLS,OH,442231400,,
O20070517000118,195 WADSWORTH RD,,WADSWORTH,OH,442819504,,
O20070517000118,201 5TH ST NE,STE 1,BARBERTON,OH,442033017,,
O20070517000118,201 5TH ST NE,STE 14,BARBERTON,OH,442033017,,
O20070517000118,201 5TH ST NE,STE 15,BARBERTON,OH,442033017,,
O20070517000118,28 CONSERVATORY DR,STE A,BARBERTON,OH,442034275,,
O20070517000118,3378 W MARKET ST,,FAIRLAWN,OH,443333306,,
O20070517000118,3780 MEDINA RD,,MEDINA,OH,442569311,,
O20070517000118,3825 FISHCREEK RD,STE 100,STOW,OH,442244323,,
O20070517000118,3825 FISHCREEK RD,STE 105,STOW,OH,442244322,,
O20070517000118,3825 FISHCREEK RD,STE 130,STOW,OH,442244316,,
O20070517000118,3838 MASSILLON RD,STE 300,UNIONTOWN,OH,446857965,,
O20070517000118,3838 MASSILLON RD,STE 320,UNIONTOWN,OH,446857965,,
O20070517000118,4242 STATE ROUTE 44,,ROOTSTOWN,OH,442729698,,
O20070517000118,45 ARCH ST,,AKRON,OH,443041403,HOSPITAL PSYCHIATRIC UNIT,
O20070517000118,46 N MUNROE RD,,TALLMADGE,OH,442782055,,
O20070517000118,477 E MARKET ST,,AKRON,OH,443041520,OPT EXTENSION SITE,
O20070517000118,500 W HOPOCAN AVE,,BARBERTON,OH,442032262,,
O20070517000118,55 ARCH ST,,AKRON,OH,443041423,,
O20070517000118,5625 HUDSON DR,,HUDSON,OH,442364433,,
O20070517000118,5655 HUDSON DR,STE 120,HUDSON,OH,442364454,,
O20070517000118,60 NORTH AVE,,TALLMADGE,OH,442782011,,
O20070517000118,621 SCHOOL DR,,WADSWORTH,OH,442812099,,
O20070517000118,623 E MARKET ST,,AKRON,OH,443041620,,
O20070517000118,701 WHITE POND DR,STE 210,AKRON,OH,443201193,,
O20070517000118,7034 BRAUCHER ST NW,UNIT C,NORTH CANTON,OH,447206326,,
O20070517000118,75 ARCH ST,,AKRON,OH,443041429,,
O20070517000118,750 WHITE POND DR,STE 500,AKRON,OH,443201128,,
O20070517000118,95 ARCH ST,,AKRON,OH,443041437,,
O20070517000581,1050 REID PKWY,STE 100,RICHMOND,IN,473741156,,
O20070517000581,1050 REID PKWY,STE 110,RICHMOND,IN,473741156,,
O20070517000581,1050 REID PKWY,STE 120,RICHMOND,IN,473741156,,
O20070517000581,1050 REID PKWY,STE 130,RICHMOND,IN,473741156,,
O20070517000581,1050 REID PKWY,STE 200,RICHMOND,IN,473741155,,
O20070517000581,1050 REID PKWY,STE 205,RICHMOND,IN,473741159,,
O20070517000581,1050 REID PKWY,STE 208,RICHMOND,IN,473741155,,
O20070517000581,1050 REID PKWY,STE 220,RICHMOND,IN,473741160,,
O20070517000581,1050 REID PKWY,STE 300,RICHMOND,IN,473741155,,
O20070517000581,1050 REID PKWY,STE 325,RICHMOND,IN,473741161,,
O20070517000581,1350 CHESTER BLVD,STE C,RICHMOND,IN,473741961,,
O20070517000581,1380 CHESTER BLVD,,RICHMOND,IN,473741907,,
O20070517000581,1434 CHESTER BLVD,STE 1,RICHMOND,IN,473741947,,
O20070517000581,1434 CHESTER BLVD,STE 2,RICHMOND,IN,473741947,,
O20070517000581,1941 VIRGINIA AVE,,CONNERSVILLE,IN,473312833,,
O20070517000581,2021 CHESTER BLVD,,RICHMOND,IN,473741235,,
O20070517000581,2340 NATIONAL RD W,,RICHMOND,IN,473744625,,
O20070517000581,2500 N PARK RD,,CONNERSVILLE,IN,473313040,,
O20070517000581,2500 N PARK RD,UNIT 1,CONNERSVILLE,IN,473313040,,
O20070517000581,601 E MAIN ST,,RICHMOND,IN,473744309,,
O20070522000618,12318 INTERSTATE 45 N,STE 500,WILLIS,TX,773784744,,
O20070522000618,13531 WILL CLAYTON PKWY,STE 600,HUMBLE,TX,773464851,,
O20070522000618,14201 E SAM HOUSTON PKWY N,,HOUSTON,TX,770446291,,
O20070522000618,14201 E SAM HOUSTON PKWY N,STE 100,HOUSTON,TX,770446291,,
O20070522000618,18955 MEMORIAL NORTH,MEMORIAL HERMANN OUTPATIENT IMAGING-NORTHEAST,HUMBLE,TX,773384271,,
O20070522000618,18960 MEMORIAL NORTH,MEMORIAL HERMANN NORTHEAST CANCER CENTER,HUMBLE,TX,773384216,,
O20070522000618,18960 MEMORIAL NORTH,MEMORIAL HERMANN NORTHEAST WOUND CARE CENTER,HUMBLE,TX,773384216,,
O20070522000618,4533 KINGWOOD DR,STE C1-100,KINGWOOD,TX,773452612,,
O20070522000618,4533 KINGWOOD DR,STE C1-200,KINGWOOD,TX,773452613,,
O20070522000618,4533 KINGWOOD DR,STE C1-300,KINGWOOD,TX,773452611,,
O20070522000618,722 KINGWOOD DR,,KINGWOOD,TX,773394486,,
O20070522000618,9522 N SAM HOUSTON PKWY E,STE 2350,HUMBLE,TX,773964695,,
O20070523000500,171 PLEASANT ST,,CONCORD,NH,033012625,,
O20070523000500,26 PLAISTOW RD,,PLAISTOW,NH,038652804,,
O20070523000500,31 STILES RD,STE 1500,SALEM,NH,030793035,,
O20070523000500,31 STILES RD,STE 2400,SALEM,NH,030793035,,
O20070523000500,31 STILES RD STE 1200,,SALEM,NH,030792958,,
O20070523000500,44 BIRCH ST,STE 103,DERRY,NH,030382752,,
O20070523000500,44 BIRCH ST,STE 204,DERRY,NH,030382752,,
O20070523000500,44 BIRCH ST,STE 209,DERRY,NH,030382752,,
O20070523000500,44 BIRCH ST,STE 300,DERRY,NH,030382752,,
O20070523000500,44 BIRCH ST,STE 303,DERRY,NH,030382752,,
O20070523000500,6 TSIENNETO RD,STE 101LL,DERRY,NH,030381584,,
O20070523000607,1160 E 3900 S,STE 3000,SALT LAKE CITY,UT,841241202,,
O20070523000607,1160 E 3900 S,STE 3100,SALT LAKE CITY,UT,841241202,,
O20070523000607,1160 E 3900 S,STE G100,SALT LAKE CITY,UT,841241202,,
O20070523000607,1160 E 3900 S,STE G200,SALT LAKE CITY,UT,841241224,,
O20070523000607,1250 E 3900 S,STE 140,SALT LAKE CITY,UT,841241348,,
O20070523000607,1275 E FORT UNION BLVD,STE 150,COTTONWOOD HEIGHTS,UT,840471895,,
O20070523000607,2675 W TAYLORSVILLE BLVD,,TAYLORSVILLE,UT,841292208,,
O20070523000607,348 E 4500 S,STE 100,MURRAY,UT,841078531,,
O20070523000607,5668 W BRUD DR,,WEST VALLEY,UT,841287075,,
O20070524000000,1343 N FOUNTAIN BLVD,,SPRINGFIELD,OH,455041461,,
O20070524000000,1345 N FOUNTAIN BLVD,,SPRINGFIELD,OH,455041422,,
O20070524000000,148 W NORTH ST,,SPRINGFIELD,OH,455042547,,
O20070524000000,1840 SPRINGFIELD RD,,FAIRBORN,OH,453247667,,
O20070524000000,250 BILL EDWARDS DR,,SPRINGFIELD,OH,455042130,,
O20070524000000,2600 N LIMESTONE ST,FL 2,SPRINGFIELD,OH,455031114,,
O20070524000000,2600 N LIMESTONE ST,STE 125,SPRINGFIELD,OH,455031114,,
O20070524000000,30 W MCCREIGHT AVE,STE 201,SPRINGFIELD,OH,455041853,,
O20070524000000,30 W MCCREIGHT AVE,STE 211,SPRINGFIELD,OH,455041853,,
O20070524000000,362 S BURNETT RD,,SPRINGFIELD,OH,455052604,,
O20070524000003,1430 E US HIGHWAY 36,# B,URBANA,OH,430789112,,
O20070524000003,1450 E US HIGHWAY 36,,URBANA,OH,430789112,,
O20070524000003,30 W MCCREIGHT AVE,STE 204,SPRINGFIELD,OH,455041853,,
O20070524000235,1112 OAK ST,STE 102,CARMI,IL,628211344,,
O20070530000177,1501 WAGON WHEEL DR,,HENDERSON,NV,890029314,,
O20070530000177,3131 LA CANADA ST,STE 101,LAS VEGAS,NV,891692592,,
O20070530000177,3131 LA CANADA ST,STE 107,LAS VEGAS,NV,891692579,,
O20070531000019,320 HOSPITAL DR,,MARTINSVILLE,VA,241121900,HOSPITAL PSYCHIATRIC UNIT,
O20070531000066,"100 AURORA PL, STE 300",AIKEN REGIONAL NEUROSCIENCE,AIKEN,SC,298015319,,
O20070531000066,"100 AURORA PLACE, SUITE 100",AIKEN REGIONAL WOUND CARE CTR,AIKEN,SC,298015319,,
O20070531000066,110 HIGH GATE LOOP,,AIKEN,SC,298033918,,
O20070531000066,137 MIRACLE DR,AIKEN CARDIOVASCULAR IMAGING CENTER,AIKEN,SC,298016351,,
O20070531000066,160 AUSTIN GRAYBILL RD,,NORTH AUGUSTA,SC,298609254,,
O20070531000066,400 MEDICAL PARK DR,WOMEN'S BREAST HEALTH & IMAGING CTR,AIKEN,SC,298016345,,
O20070531000066,420 SOCIETY HILL DR,DIABETES & NUTRITION CENTER,AIKEN,SC,298031731,,
O20070531000066,430 SOCIETY HILL DR,AIKEN REGIONAL SOUTHSIDE IMAGING,AIKEN,SC,298031731,,
O20070531000066,655 MEDICAL PARK DRIVE,AIKEN -AURORA PAVILION,AIKEN,SC,298016415,,
O20070531000066,690 MEDICAL PARK DR,STE 102,AIKEN,SC,298015385,,
O20070531000219,520 MEDICAL DR,STE 100,BOUNTIFUL,UT,840108929,,
O20070531000219,520 MEDICAL DR,STE 220,BOUNTIFUL,UT,840108932,,
O20070531000219,655 MEDICAL DR,,BOUNTIFUL,UT,840105168,,
O20070531000387,2940 E BANNER GATEWAY DR,STE 150,GILBERT,AZ,852342170,,
O20070531000387,2946 E BANNER GATEWAY DR,STE A,GILBERT,AZ,852342165,,
O20070601000473,120 S VALLEY GREEN LN,STE 100,KING OF PRUSSIA,PA,194062016,,
O20070601000473,154 EXTON SQUARE MALL,,EXTON,PA,193412440,,
O20070601000473,599 ARCOLA RD,,COLLEGEVILLE,PA,194263954,,
O20070604000637,11270 E 13 MILE RD,STE 4,WARREN,MI,480932599,,
O20070604000637,1135 W UNIVERSITY DR,STE 355,ROCHESTER,MI,483071871,,
O20070604000637,11800 E 12 MILE RD,,WARREN,MI,480933472,,
O20070604000637,11800 E 12 MILE RD,STE 100A,WARREN,MI,480933472,,
O20070604000637,17141 KERCHEVAL AVE,,GROSSE POINTE,MI,482301660,,
O20070604000637,17700 23 MILE RD,,MACOMB TOWNSHIP,MI,480441154,,
O20070604000637,17700 23 MILE RD,STE 150,MACOMB,MI,480441158,,
O20070604000637,17700 23 MILE RD,STE 175,MACOMB,MI,480441159,,
O20070604000637,17700 23 MILE RD,STE 200,MACOMB,MI,480441155,,
O20070604000637,17900 23 MILE RD,STE 203,MACOMB,MI,480441161,,
O20070604000637,17900 23 MILE RD,STE 303,MACOMB,MI,480441161,,
O20070604000637,17900 23 MILE RD,STE 402,MACOMB,MI,480441161,,
O20070604000637,17900 23 MILE RD,STE 403,MACOMB,MI,480441161,,
O20070604000637,18303 E 10 MILE RD,STE 500,ROSEVILLE,MI,480664992,,
O20070604000637,1901 STAR BATT DR,STE 100C,ROCHESTER HILLS,MI,483093767,,
O20070604000637,1901 STAR BATT DR,STE 100D,ROCHESTER HILLS,MI,483093767,,
O20070604000637,19229 MACK AVE,,GROSSE POINTE WOODS,MI,482362858,,
O20070604000637,19229 MACK AVE,STE 10,GROSSE POINTE WOODS,MI,482362857,,
O20070604000637,19229 MACK AVE,STE 18,GROSSE POINTE WOODS,MI,482362857,,
O20070604000637,19229 MACK AVE,STE 22,GROSSE POINTE WOODS,MI,482362857,,
O20070604000637,19229 MACK AVE,STE 24,GROSSE POINTE WOODS,MI,482362857,,
O20070604000637,19229 MACK AVE,STE 31,GROSSE POINTE WOODS,MI,482362857,,
O20070604000637,19229 MACK AVE,STE 34,GROSSE POINTE WOODS,MI,482362857,,
O20070604000637,19229 MACK AVE,STE 39,GROSSE POINTE WOODS,MI,482362857,,
O20070604000637,19229 MACK AVE,SUITE 22,GROSSE POINTE WOODS,MI,482362857,,
O20070604000637,19251 MACK AVE,STE 333,GROSSE POINTE WOODS,MI,482362898,,
O20070604000637,19901 E 10 MILE RD,,ST CLAIR SHORES,MI,480801069,,
O20070604000637,20952 E 12 MILE RD,STE 110,SAINT CLAIR SHORES,MI,480813202,,
O20070604000637,20952 TWELVE MILE ROAD,SUITE 110,ST CLAIR SHORES,MI,480813200,,
O20070604000637,21000 E 12 MILE RD,,SAINT CLAIR SHORES,MI,480811116,,
O20070604000637,21000 E 12 MILE RD,STE 100,SAINT CLAIR SHORES,MI,480811156,,
O20070604000637,21000 E 12 MILE RD,STE 111,SAINT CLAIR SHORES,MI,480811156,,
O20070604000637,21099 MASONIC BLVD,,ST CLAIR SHORES,MI,480821045,,
O20070604000637,21421 KELLY RD,,EASTPOINTE,MI,480213215,,
O20070604000637,22151 MOROSS RD,,DETROIT,MI,482362167,,
O20070604000637,22151 MOROSS RD,PB I STE 145,DETROIT,MI,48236,,
O20070604000637,22151 MOROSS RD,PB I STE 223,DETROIT,MI,482362195,,
O20070604000637,22151 MOROSS RD,PB I STE 313,DETROIT,MI,482362167,,
O20070604000637,22151 MOROSS RD,PB I STE 320,DETROIT,MI,482362167,,
O20070604000637,22151 MOROSS RD,STE 214,DETROIT,MI,482362151,,
O20070604000637,22201 MOROSS RD,PB II STE 150,DETROIT,MI,482362167,,
O20070604000637,22201 MOROSS RD,PB II STE 250,DETROIT,MI,482362169,,
O20070604000637,22201 MOROSS RD,PB II STE 270,DETROIT,MI,482362169,,
O20070604000637,22201 MOROSS RD,PB II STE 275,DETROIT,MI,482362169,,
O20070604000637,22201 MOROSS RD,PB II STE 360,DETROIT,MI,482362169,,
O20070604000637,22201 MOROSS RD,PB II STE 380,DETROIT,MI,482362169,,
O20070604000637,22201 MOROSS RD,PB II STE 480,DETROIT,MI,482362169,,
O20070604000637,22201 MOROSS RD,PB II STE 50,DETROIT,MI,482362169,,
O20070604000637,22201 MOROSS RD,STE 155,DETROIT,MI,482362152,,
O20070604000637,22201 MOROSS ROAD,PB II SUITE 370,DETROIT,MI,482362169,,
O20070604000637,22201 MOROSS ROAD,PBII SUITE 270,DETROIT,MI,482362169,,
O20070604000637,22301 FOSTER WINTER DR,# 3,SOUTHFIELD,MI,480753707,,
O20070604000637,22301 FOSTER WINTER DR,FL 2,SOUTHFIELD,MI,480753707,,
O20070604000637,22301 FOSTER WINTER DR,FL 3,SOUTHFIELD,MI,480753707,,
O20070604000637,24100 LITTLE MACK,,ST CLAIR SHORES,MI,480803247,,
O20070604000637,24911 LITTLE MACK AVE,STE C,SAINT CLAIR SHORES,MI,480803200,,
O20070604000637,25195 KELLY RD,STE A,ROSEVILLE,MI,480665084,,
O20070604000637,25195 KELLY RD,STE B,ROSEVILLE,MI,480665084,,
O20070604000637,36750 26 MILE RD,STE 105,CHESTERFIELD,MI,480472926,,
O20070604000637,36750 26 MILE RD,STE 110,CHESTERFIELD,MI,480472926,,
O20070604000637,36750 26 MILE RD,STE 130,CHESTERFIELD,MI,480472926,,
O20070604000637,4014 RIVER RD,STE 1,EAST CHINA,MI,480542916,,
O20070604000637,4014 RIVER RD BLDG #1,,EAST CHINA,MI,480542916,,
O20070604000637,46591 ROMEO PLANK RD,STE 133,MACOMB,MI,480445705,,
O20070604000637,46591 ROMEO PLANK RD,STE 137,MACOMB,MI,480445743,,
O20070604000637,47601 GRAND RIVER AVE,STE 1 SOUTH,NOVI,MI,483741233,,
O20070604000637,47601 GRAND RIVER AVE,STE 2 SOUTH,NOVI,MI,483741233,,
O20070604000666,1020 BALTIMORE PIKE,STE 100,GLEN MILLS,PA,193421365,,
O20070604000706,27 B WOODLANDS DRIVE,,WAYMART,PA,184729366,,
O20070604000706,600 MAPLE AVE,STOURBRIDGE MALL,HONESDALE,PA,184311459,,
O20070606000185,81715 DOCTOR CARREON BLVD,STE A2,INDIO,CA,922015564,,
O20070606000185,81812 DOCTOR CARREON BLVD F,,INDIO,CA,922015594,,
O20070606000190,12793 HOLLY ST,,THORNTON,CO,802413198,,
O20070606000190,3975 E 56TH AVE,UNIT 10,COMMERCE CITY,CO,800223661,,
O20070606000190,496 S DAYTON ST,,DENVER,CO,802476929,,
O20070606000190,750 POTOMAC ST,STE 201,AURORA,CO,800116744,,
O20070606000190,9141 GRANT ST,STE B40,THORNTON,CO,802294367,,
O20070606000190,9195 GRANT ST,STE 304,THORNTON,CO,802294386,,
O20070606000350,1549 WASHINGTON ST,,MIDLAND,MI,486405685,,
O20070606000350,1575 CONCENTRIC BLVD,STE 3,SAGINAW,MI,486049311,,
O20070606000350,16440 GRATIOT RD,,HEMLOCK,MI,486268655,,
O20070606000350,2919 WILDER RD,,BAY CITY,MI,487069299,,
O20070606000350,5400 MACKINAW RD,,SAGINAW,MI,486049515,,
O20070606000350,5570 STATE ST,STE 3,SAGINAW,MI,486033582,,
O20070606000350,600 IRVING AVE,,SAGINAW,MI,486025375,,
O20070606000350,600 N MAIN ST,,FRANKENMUTH,MI,487341152,,
O20070606000350,6614 DIXIE HWY,,BRIDGEPORT,MI,487229623,,
O20070606000350,700 COOPER AVE,,SAGINAW,MI,486025383,,
O20070606000350,700 COOPER AVE,STE 1100,SAGINAW,MI,486025383,,
O20070606000350,7362 MIDLAND RD,,FREELAND,MI,486238803,,
O20070606000350,800 COOPER AVE,,SAGINAW,MI,486025394,,
O20070606000350,8767 GRATIOT RD,,SAGINAW,MI,486094823,,
O20070606000353,10 CENTRAL AVE,,DOVER,NH,038204020,,
O20070606000353,15 DURHAM RD,STE H-B,DOVER,NH,038204791,,
O20070606000353,155 BORTHWICK AVE,FL 3,PORTSMOUTH,NH,038017156,,
O20070606000353,155 BORTHWICK AVE,STE 100W,PORTSMOUTH,NH,038017159,,
O20070606000353,155 BORTHWICK AVE,STE 101,PORTSMOUTH,NH,038017156,,
O20070606000353,155 BORTHWICK AVE,STE 302,PORTSMOUTH,NH,038017156,,
O20070606000353,155 GRIFFIN RD,,PORTSMOUTH,NH,038012093,,
O20070606000353,25 NEW HAMPSHIRE AVE,,PORTSMOUTH,NH,038012838,,
O20070606000353,330 BORTHWICK AVE,STE 112,PORTSMOUTH,NH,038017111,,
O20070606000353,55 HIGH ST,STE 103,HAMPTON,NH,038422213,,
O20070606000353,55 HIGH ST,STE 104,HAMPTON,NH,038422213,,
O20070606000353,603 LAFAYETTE RD,,SEABROOK,NH,038744279,,
O20070606000500,AVE PEDRO ALBIZU CAMPOS,URB LA HACIENDA,GUAYMA,PR,007858888,,
O20070606000500,AVENIDA LUIS MUNOZ MARIN #138,,COAMO,PR,007690000,,
O20070606000500,BO RINCON SECTOR LOMAS CARRETERA 14 KM.03 INTERIOR,STE 304,CAYEY,PR,007372800,,
O20070606000500,BOULEVARD DEL RIO OFFICE BUILDONG A-3,"RAMAL 3, BO CATANO",HUMACAO,PR,00791,,
O20070606000500,CALLE JOSE C VAZQUEZ BO CAONILLAS,,AIBONITO,PR,007051379,OTHER HOSPITAL PRACTICE LOCATION,
O20070606000500,CARR. 506 KM. 1.01,BO. COTO LAUREL,PONCE,PR,00730,,
O20070606000500,"CARRETERA 172 CAGUAS A CIDRA, SALIDA 21",STE 103,CAGUAS,PR,007258888,,
O20070606000536,5401 NORRIS CANYON RD,STE 100,SAN RAMON,CA,945835406,,
O20070606000536,5801 NORRIS CANYON RD,,SAN RAMON,CA,945835440,,
O20070606000536,7777 NORRIS CANYON RD,,SAN RAMON,CA,945835404,,
O20070606000567,2503 BURNS RD,,PALM BEACH GARDENS,FL,334105204,,
O20070607000124,2529 BURNS RD,,PALM BEACH GARDENS,FL,334105204,,
O20070607000124,440N STATE ROAD 7,,ROYAL PALM BEACH,FL,334113504,,
O20070607000124,5028 OKEECHOBEE BLVD,,WEST PALM BEACH,FL,334174534,,
O20070607000377,1310 MCCULLOUGH AVE,,SAN ANTONIO,TX,782125601,HOSPITAL REHABILITATION UNIT,
O20070607000455,1020 NORTH ST,,NACOGDOCHES,TX,759614406,,
O20070607000455,1305 NORTH ST,STE 102,NACOGDOCHES,TX,759614036,,
O20070607000455,4932 NORTH ST,,NACOGDOCHES,TX,759651878,,
O20070607000455,5100 LOOP 500 E,STE A,CENTER,TX,759359751,,
O20070607000455,5100 LOOP 500 E,STE B,CENTER,TX,759359751,,
O20070607000455,625 RUSSELL BLVD,,NACOGDOCHES,TX,759651247,,
O20070607000720,1201 W LOUIS HENNA BLVD,,AUSTIN,TX,786812301,HOSPITAL REHABILITATION UNIT,
O20070607000744,103 MAX STARCKE DAM RD,,MARBLE FALLS,TX,786542185,,
O20070607000744,21315 N SH 130,,PFLUGERVILLE,TX,786605965,,
O20070607000744,2300 ROUND ROCK AVE,STE 106,ROUND ROCK,TX,786814025,,
O20070607000744,2300 ROUND ROCK AVE,STE 110,ROUND ROCK,TX,786814006,,
O20070607000744,2410 ROUND ROCK AVE,STE 175,ROUND ROCK,TX,786814003,,
O20070607000744,2410 ROUND ROCK AVE,STE 195,ROUND ROCK,TX,786814003,,
O20070607000744,601 SAINT DAVIDS LOOP,,LEANDER,TX,786413846,,
O20070608000100,1015 E 32ND ST,STE 308,AUSTIN,TX,787052701,,
O20070608000100,1015 EAST 32ND ST,STE 513,AUSTIN,TX,787052708,,
O20070608000100,10703 US HIGHWAY 290 E,,MANOR,TX,786539702,,
O20070608000100,1330 WONDER WORLD DR,STE B104,SAN MARCOS,TX,786667566,,
O20070608000100,1801 E 51ST ST,BLDG H,AUSTIN,TX,787233564,,
O20070608000100,1900 SCENIC DR,STE 2214,GEORGETOWN,TX,786267703,,
O20070608000100,2000 SCENIC DR,,GEORGETOWN,TX,786267726,,
O20070608000100,2020 E RIVERSIDE DR,,AUSTIN,TX,787411325,,
O20070608000100,2200 PARK BEND DR,"BLDG 1, STE 401A",AUSTIN,TX,787585387,,
O20070608000100,2423 WILLIAMS DR,STE 117,GEORGETOWN,TX,786283270,,
O20070608000100,2559 WESTERN TRAILS BLVD,FL 2,AUSTIN,TX,787451554,,
O20070608000100,"3000 N IH 35, SUITE 530",,AUSTIN,TX,787051815,,
O20070608000100,3801 N LAMAR BLVD,,AUSTIN,TX,787564080,,
O20070608000100,3801 N LAMAR BLVD,STE 350,AUSTIN,TX,787564080,,
O20070608000100,400 DEL WEBB BLVD,STE 105,GEORGETOWN,TX,786334354,,
O20070608000100,4316 JAMES CASEY ST,STE A,AUSTIN,TX,787451157,,
O20070608000100,4613 BEE CAVES RD,STE 103,WEST LAKE HILLS,TX,787465206,,
O20070608000169,10103 RIDGEGATE PKWY,STE G01,LONE TREE,CO,801245521,,
O20070608000169,10103 RIDGEGATE PKWY,STE G01A,LONE TREE,CO,801245520,,
O20070608000169,10107 RIDGEGATE PKWY,FL 1,LONE TREE,CO,801245637,,
O20070608000169,12223 PINE BLUFFS WAY,,PARKER,CO,801344428,,
O20070608000269,1540 FLORIDA AVE,STE 100,MODESTO,CA,953504430,,
O20070608000269,4016 DALE RD,,MODESTO,CA,953569268,,
O20070608000288,1441 FLORIDA AVE,,MODESTO,CA,953504404,HOSPITAL PSYCHIATRIC UNIT,
O20070608000560,1400 S POTOMAC ST,STE 110,AURORA,CO,800124514,,
O20070608000560,14200 E ARAPAHOE RD,,CENTENNIAL,CO,801124065,,
O20070608000560,1444 S POTOMAC ST,STE 160,AURORA,CO,800124508,,
O20070608000560,1444 S POTOMAC ST,STE 250,AURORA,CO,800124517,,
O20070608000560,1444 S POTOMAC ST,STE 310,AURORA,CO,800124508,,
O20070608000560,1455 S POTOMAC ST,STE 109,AURORA,CO,800124501,,
O20070608000560,1455 S POTOMAC ST,STE 312,AURORA,CO,800124503,,
O20070608000560,700 POTOMAC ST,,AURORA,CO,800116844,,
O20070608000560,730 POTOMAC ST,STE 124,AURORA,CO,800116705,,
O20070608000560,730 POTOMAC ST,STE 204,AURORA,CO,800116706,,
O20070609000079,1140 N INDIAN CANYON DR,STE 120,PALM SPRINGS,CA,922624872,,
O20070609000079,1180 N INDIAN CANYON DR,,PALM SPRINGS,CA,922624800,,
O20070609000079,1180 N INDIAN CANYON DR,STE 400,PALM SPRINGS,CA,922624861,,
O20070609000079,1180 N INDIAN CANYON DR,STE E218,PALM SPRINGS,CA,922624885,,
O20070609000079,47647 CALEO BAY DR,STE 101,LA QUINTA,CA,922538857,,
O20070609000079,47647 CALEO BAY DR,STE 110,LA QUINTA,CA,922538857,,
O20070609000079,47647 CALEO BAY DR,STE 260,LA QUINTA,CA,922538859,,
O20070609000079,47647 CALEO BAY DRIVE,STE 100,LA QUINTA,CA,922538857,,
O20070611000084,1125 W JEFFERSON ST,BLDG 1161,FRANKLIN,IN,461312140,,
O20070611000084,2085 ACORN BLVD,,FRANKLIN,IN,461317306,,
O20070614000023,1145 W MAIN ST,,CHRISTIANSBURG,VA,240734221,,
O20070614000023,813 DAVIS ST,,BLACKSBURG,VA,240607013,,
O20070614000318,10700 LESLIE LN,,CUMBERLAND,MD,215022668,,
O20070614000318,625 KENT AVE,STE 102,CUMBERLAND,MD,215023798,,
O20070615000155,11885 E 12 MILE RD,STE 200B,WARREN,MI,480933469,,
O20070615000155,11885 E 12 MILE RD,STE 202 A,WARREN,MI,480933469,,
O20070615000155,11900 E 12 MILE RD,STE 208,WARREN,MI,480933570,,
O20070615000155,11900 E 12 MILE RD,STE 300,WARREN,MI,480933491,,
O20070615000155,11900 E 12 MILE RD,STE 308,WARREN,MI,480933491,,
O20070615000155,12000 E 12 MILE RD,,WARREN,MI,480933570,,
O20070615000155,"22201 MOROSS, STE 155",,DETROIT,MI,482362152,,
O20070615000155,27351 DEQUINDRE RD,,MADISON HEIGHTS,MI,480713487,,
O20070615000155,27351 DEQUINDRE RD,4TH FLOOR SLEEP CENTER,MADISON HEIGHTS,MI,480713487,,
O20070615000155,27379 DEQUINDRE RD,,MADISON HEIGHTS,MI,480713487,,
O20070615000155,27450 SCHOENHERR RD,STE 100A,WARREN,MI,480886686,,
O20070615000155,27450 SCHOENHERR RD,STE 400,WARREN,MI,480886684,,
O20070615000155,27472 SCHOENHERR RD,STE 120,WARREN,MI,480886675,,
O20070615000155,27483 DEQUINDRE RD,STE 204,MADISON HEIGHTS,MI,480715711,,
O20070615000160,27351 DEQUINDRE RD,,MADISON HEIGHTS,MI,480713487,HOSPITAL REHABILITATION UNIT,
O20070615000164,27351 DEQUINDRE RD,,MADISON HEIGHTS,MI,480713487,HOSPITAL PSYCHIATRIC UNIT,
O20070619000323,1606 PRAIRIE CENTER PKWY,STE 100,BRIGHTON,CO,806014004,,
O20070619000323,1606 PRAIRIE CENTER PKWY,STE 130,BRIGHTON,CO,806014004,,
O20070619000323,1606 PRAIRIE CENTER PKWY,STE 140,BRIGHTON,CO,806014004,,
O20070619000323,1606 PRAIRIE CENTER PKWY,STE 170,BRIGHTON,CO,806014010,,
O20070619000323,1606 PRAIRIE CENTER PKWY,STE 250,BRIGHTON,CO,806014005,,
O20070619000323,1606 PRAIRIE CENTER PKWY,STE 270,BRIGHTON,CO,806014005,,
O20070620000439,120 MARWOOD CIR,STE 1,BOARDMAN,OH,445126215,,
O20070620000439,1932 NILES CORTLAND RD NE,,WARREN,OH,444841055,,
O20070620000439,45 MCCLURG RD,,BOARDMAN,OH,445126737,,
O20070620000439,6615 CLINGAN RD,STE F,POLAND,OH,445142196,,
O20070620000439,80 MARWOOD CIR,,BOARDMAN,OH,445126249,,
